Inspection Type,Registration ID,Firm Names,Inspection Year,Country,Global Network,Inspection Report Date,Inspection Report Section,Finding Count,Auditing Standard,Description In The Firm's Inspection Report
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,7,PCAOB Rule 3211,"In two of three audits reviewed  the firm's report on Form AP contained inaccurate information related to the participation in the audit by certain other accounting firms. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,8,PCAOB Rule 3526,"In the three audits reviewed  the firm's independence communications with the audit committee  or equivalent  did not describe the professional standards related to required communications. In these instances  the firm was non-compliant with PCAOB Rule 3526  Communication with Audit Committees Concerning Independence."
Triennially Inspected,995,"Smythe LLP",2021,Canada,,01-Dec-2022,Part I.B,9,PCAOB Rule 3526,"In one of three audits reviewed  the firm did not provide the audit committee a required independence affirmation. In this instance  the firm was non-compliant with PCAOB Rule 3526  Communication with Audit Committees Concerning Independence."
Triennially Inspected,1212,"K. R. Margetson Ltd.",2021,Canada,,01-Dec-2022,Part I.B,1,AS 1301,"In the audit reviewed  the firm did not make certain required communications to the issuer's audit committee equivalent related to (1) an overview of the overall audit strategy; (2) corrected misstatements; and (3) the results of the audit prior to the issuance of the auditor's report. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1212,"K. R. Margetson Ltd.",2021,Canada,,01-Dec-2022,Part I.B,2,AS 1305,"In the audit reviewed  the firm did not provide to management and the audit committee equivalent the required communications in writing of all material weaknesses identified during the audit. In this instance  the firm was non-compliant with AS 1305  Communications About Control Deficiencies in an Audit of Financial Statements."
Triennially Inspected,1212,"K. R. Margetson Ltd.",2021,Canada,,01-Dec-2022,Part I.B,3,AS 3101,"In the audit reviewed  the firm's audit report stated that there were no critical audit matters  but the firm did not perform procedures to determine whether or not matters that were communicated  or required to be communicated  to the audit committee equivalent  and that relate to accounts or disclosures that are material to the financial statements  were critical audit matters. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. This instance of non-compliance does not necessarily mean that critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,1212,"K. R. Margetson Ltd.",2021,Canada,,01-Dec-2022,Part I.B,4,PCAOB Rule 3211,"In the audit reviewed and in two previous audits of this issuer  the firm did not file its report on Form AP by the relevant deadline. In addition  these three reports on Form AP contained inaccurate information regarding the issuer CIK number. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1212,"K. R. Margetson Ltd.",2021,Canada,,01-Dec-2022,Part I.B,4,PCAOB Rule 3211,"In the audit reviewed and in two previous audits of this issuer  the firm did not file its report on Form AP by the relevant deadline. In addition  these three reports on Form AP contained inaccurate information regarding the issuer CIK number. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,1284,"MANCERA, S.C.",2021,Mexico,Ernst & Young Global Limited,01-Dec-2022,Part I.B,1,AS 1301,"In one audit reviewed  the firm did not make certain required communications to the issuer's audit committee related to the name  location  and planned responsibilities of other accounting firms that performed audit procedures in the audit. Further  the firm did not establish an understanding of the terms of the audit engagement with the audit committee  record such understanding in an engagement letter  and determine that the audit committee acknowledged and agreed to the terms of the engagement. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1284,"MANCERA, S.C.",2021,Mexico,Ernst & Young Global Limited,01-Dec-2022,Part I.B,2,AS 3101,"In one audit reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but did not include in those procedures certain matters that were communicated to the issuer's audit committee and that related to accounts or disclosures that were material to the financial statements. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. This instance of non-compliance does not necessarily mean that other critical audit matters should have been communicated in the auditor's report."
Triennially Inspected,1317,"Spielman Koenigsberg & Parker, LLP",2021,United States,,01-Dec-2022,Part I.B,1,AS 1301,"In the two audits reviewed  the firm did not provide the engagement letter to the audit committee  or equivalent  and determine that the audit committee  or equivalent  acknowledged and agreed to the terms of the engagement. In addition  the firm did not appropriately communicate its responsibilities in the engagement letter because the firm referred to standards other than the PCAOB standards. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1317,"Spielman Koenigsberg & Parker, LLP",2021,United States,,01-Dec-2022,Part I.B,2,AS 1301,"In the two audits reviewed  the firm did not communicate to the issuer's audit committee  or equivalent  the significant risks identified through its risk assessment procedures. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,1317,"Spielman Koenigsberg & Parker, LLP",2021,United States,,01-Dec-2022,Part I.B,3,PCAOB Rule 3211,"In the two audits reviewed  the firm did not file its report on Form AP by the relevant deadline. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Triennially Inspected,3501,"DBBMCKENNON",2021,United States,,01-Dec-2022,Part I.B,1,AS 1301,"In one of two audits reviewed  the firm did not communicate to the issuer's audit committee all critical accounting estimates. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Triennially Inspected,3501,"DBBMCKENNON",2021,United States,,01-Dec-2022,Part I.B,2,AS 1301,"In one of two audits reviewed  the firm did not provide a copy of the management representation letter to the issuer's audit committee. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees  and AS 2805  Management Representations."
